Frequency														
2000														
														
Frame	Sub-Frame	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz	RF	BF	TA	LG
		N	N	N	N.mm	N.mm	N.mm	mm	mm	mm	V	V	V	V
5	18	0	0	0	0	0	0	232	254	0	-2.09E-05	4.42E-06	-8.79E-06	-1.13E-05
5	19	0	0	0	0	0	0	232	254	0	-2.09E-05	4.42E-06	-8.79E-06	-1.13E-05
6	0	0	0	0	0	0	0	232	254	0	-2.24E-05	4.56E-06	-8.93E-06	-1.11E-05
6	1	0	0	0	0	0	0	232	254	0	-2.24E-05	4.56E-06	-8.93E-06	-1.11E-05
6	2	0	0	0	0	0	0	232	254	0	-2.37E-05	5.05E-06	-1.02E-05	-1.07E-05
6	3	0	0	0	0	0	0	232	254	0	-2.37E-05	5.05E-06	-1.02E-05	-1.07E-05
6	4	0	0	0	0	0	0	232	254	0	-2.37E-05	4.84E-06	-1.07E-05	-1.08E-05
6	5	0	0	0	0	0	0	232	254	0	-2.44E-05	5.08E-06	-1.02E-05	-1.14E-05
6	6	0	0	0	0	0	0	232	254	0	-2.44E-05	5.08E-06	-1.02E-05	-1.14E-05
6	7	0	0	0	0	0	0	232	254	0	-2.39E-05	5.36E-06	-9.72E-06	-1.24E-05
6	8	0	0	0	0	0	0	232	254	0	-2.39E-05	5.36E-06	-9.72E-06	-1.24E-05
6	9	0	0	0	0	0	0	232	254	0	-2.21E-05	4.84E-06	-9.29E-06	-1.40E-05
6	10	0	0	0	0	0	0	232	254	0	-2.21E-05	4.84E-06	-9.29E-06	-1.40E-05
6	11	0	0	0	0	0	0	232	254	0	-2.15E-05	3.80E-06	-9.16E-06	-1.52E-05
6	12	0	0	0	0	0	0	232	254	0	-2.15E-05	3.80E-06	-9.16E-06	-1.52E-05
6	13	0	0	0	0	0	0	232	254	0	-2.09E-05	2.82E-06	-8.04E-06	-1.48E-05
6	14	0	0	0	0	0	0	232	254	0	-1.99E-05	2.15E-06	-6.87E-06	-1.28E-05
6	15	0	0	0	0	0	0	232	254	0	-1.99E-05	2.15E-06	-6.87E-06	-1.28E-05
6	16	0	0	0	0	0	0	232	254	0	-2.00E-05	1.66E-06	-7.45E-06	-1.18E-05
6	17	0	0	0	0	0	0	232	254	0	-2.00E-05	1.66E-06	-7.45E-06	-1.18E-05
6	18	0	0	0	0	0	0	232	254	0	-2.10E-05	2.61E-06	-8.52E-06	-1.30E-05
6	19	0	0	0	0	0	0	232	254	0	-2.10E-05	2.61E-06	-8.52E-06	-1.30E-05
7	0	0	0	0	0	0	0	232	254	0	-2.18E-05	2.61E-06	-8.71E-06	-1.37E-05
7	1	0	0	0	0	0	0	232	254	0	-2.18E-05	2.61E-06	-8.71E-06	-1.37E-05
7	2	0	0	0	0	0	0	232	254	0	-2.11E-05	1.85E-06	-8.01E-06	-1.40E-05
7	3	0	0	0	0	0	0	232	254	0	-1.94E-05	2.95E-06	-8.10E-06	-1.59E-05
7	4	0	0	0	0	0	0	232	254	0	-1.94E-05	2.95E-06	-8.10E-06	-1.59E-05
7	5	0	0	0	0	0	0	232	254	0	-1.84E-05	3.68E-06	-8.84E-06	-1.68E-05
7	6	0	0	0	0	0	0	232	254	0	-1.84E-05	3.68E-06	-8.84E-06	-1.68E-05
7	7	0	0	0	0	0	0	232	254	0	-1.87E-05	3.16E-06	-9.34E-06	-1.53E-05
7	8	0	0	0	0	0	0	232	254	0	-1.87E-05	3.16E-06	-9.34E-06	-1.53E-05
7	9	0	0	0	0	0	0	232	254	0	-1.92E-05	3.40E-06	-9.57E-06	-1.32E-05
7	10	0	0	0	0	0	0	232	254	0	-1.92E-05	3.40E-06	-9.57E-06	-1.32E-05
7	11	0	0	0	0	0	0	232	254	0	-1.99E-05	3.86E-06	-9.93E-06	-1.20E-05
7	12	0	0	0	0	0	0	232	254	0	-2.08E-05	4.41E-06	-9.69E-06	-1.23E-05
7	13	0	0	0	0	0	0	232	254	0	-2.08E-05	4.41E-06	-9.69E-06	-1.23E-05
7	14	0	0	0	0	0	0	232	254	0	-2.12E-05	4.87E-06	-9.05E-06	-1.19E-05
7	15	0	0	0	0	0	0	232	254	0	-2.12E-05	4.87E-06	-9.05E-06	-1.19E-05
7	16	0	0	0	0	0	0	232	254	0	-2.09E-05	4.68E-06	-8.53E-06	-1.13E-05
7	17	0	0	0	0	0	0	232	254	0	-2.09E-05	4.68E-06	-8.53E-06	-1.13E-05
7	18	0	0	0	0	0	0	232	254	0	-2.08E-05	4.53E-06	-8.59E-06	-1.19E-05
7	19	0	0	0	0	0	0	232	254	0	-2.08E-05	4.53E-06	-8.59E-06	-1.19E-05
8	0	0	0	0	0	0	0	232	254	0	-2.13E-05	4.72E-06	-9.36E-06	-1.19E-05
8	1	0	0	0	0	0	0	232	254	0	-2.18E-05	5.05E-06	-9.09E-06	-1.20E-05
8	2	0	0	0	0	0	0	232	254	0	-2.18E-05	5.05E-06	-9.09E-06	-1.20E-05
8	3	0	0	0	0	0	0	232	254	0	-2.16E-05	5.20E-06	-8.38E-06	-1.13E-05
8	4	0	0	0	0	0	0	232	254	0	-2.16E-05	5.20E-06	-8.38E-06	-1.13E-05
8	5	0	0	0	0	0	0	232	254	0	-2.08E-05	5.02E-06	-8.78E-06	-1.07E-05
8	6	0	0	0	0	0	0	232	254	0	-2.08E-05	5.02E-06	-8.78E-06	-1.07E-05
8	7	0	0	0	0	0	0	232	254	0	-2.05E-05	4.32E-06	-9.42E-06	-1.20E-05
8	8	0	0	0	0	0	0	232	254	0	-2.05E-05	4.32E-06	-9.42E-06	-1.20E-05
8	9	0	0	0	0	0	0	232	254	0	-2.13E-05	3.49E-06	-9.57E-06	-1.31E-05
8	10	0	0	0	0	0	0	232	254	0	-2.15E-05	3.46E-06	-9.57E-06	-1.36E-05
8	11	0	0	0	0	0	0	232	254	0	-2.15E-05	3.46E-06	-9.57E-06	-1.36E-05
8	12	0	0	0	0	0	0	232	254	0	-2.18E-05	4.34E-06	-9.57E-06	-1.39E-05
8	13	0	0	0	0	0	0	232	254	0	-2.18E-05	4.34E-06	-9.57E-06	-1.39E-05
8	14	0	0	0	0	0	0	232	254	0	-2.26E-05	5.05E-06	-9.84E-06	-1.37E-05
8	15	0	0	0	0	0	0	232	254	0	-2.26E-05	5.05E-06	-9.84E-06	-1.37E-05
8	16	0	0	0	0	0	0	232	254	0	-2.23E-05	5.75E-06	-1.02E-05	-1.36E-05
8	17	0	0	0	0	0	0	232	254	0	-2.23E-05	5.75E-06	-1.02E-05	-1.36E-05
8	18	0	0	0	0	0	0	232	254	0	-2.14E-05	6.95E-06	-1.02E-05	-1.34E-05
8	19	0	0	0	0	0	0	232	254	0	-2.15E-05	6.91E-06	-1.01E-05	-1.34E-05
9	0	0	0	0	0	0	0	232	254	0	-2.15E-05	6.91E-06	-1.01E-05	-1.34E-05
9	1	0	0	0	0	0	0	232	254	0	-2.15E-05	7.02E-06	-9.35E-06	-1.27E-05
9	2	0	0	0	0	0	0	232	254	0	-2.15E-05	7.02E-06	-9.35E-06	-1.27E-05
9	3	0	0	0	0	0	0	232	254	0	-2.09E-05	6.63E-06	-8.53E-06	-1.22E-05
9	4	0	0	0	0	0	0	232	254	0	-2.09E-05	6.63E-06	-8.53E-06	-1.22E-05
9	5	0	0	0	0	0	0	232	254	0	-2.06E-05	5.14E-06	-8.59E-06	-1.23E-05
9	6	0	0	0	0	0	0	232	254	0	-2.06E-05	5.14E-06	-8.59E-06	-1.23E-05
9	7	0	0	0	0	0	0	232	254	0	-2.04E-05	4.90E-06	-9.45E-06	-1.27E-05
9	8	0	0	0	0	0	0	232	254	0	-2.10E-05	5.20E-06	-9.72E-06	-1.36E-05
9	9	0	0	0	0	0	0	232	254	0	-2.10E-05	5.20E-06	-9.72E-06	-1.36E-05
9	10	0	0	0	0	0	0	232	254	0	-2.15E-05	5.20E-06	-1.03E-05	-1.33E-05
9	11	0	0	0	0	0	0	232	254	0	-2.15E-05	5.20E-06	-1.03E-05	-1.33E-05
9	12	0	0	0	0	0	0	232	254	0	-2.12E-05	5.02E-06	-1.09E-05	-1.26E-05
9	13	0	0	0	0	0	0	232	254	0	-2.12E-05	5.02E-06	-1.09E-05	-1.26E-05
9	14	0	0	0	0	0	0	232	254	0	-2.05E-05	4.59E-06	-1.02E-05	-1.28E-05
9	15	0	0	0	0	0	0	232	254	0	-2.05E-05	4.59E-06	-1.02E-05	-1.28E-05
9	16	0	0	0	0	0	0	232	254	0	-2.01E-05	4.46E-06	-9.93E-06	-1.28E-05
9	17	0	0	0	0	0	0	232	254	0	-1.92E-05	3.89E-06	-9.60E-06	-1.22E-05
9	18	0	0	0	0	0	0	232	254	0	-1.92E-05	3.89E-06	-9.60E-06	-1.22E-05
9	19	0	0	0	0	0	0	232	254	0	-1.89E-05	3.45E-06	-9.34E-06	-1.20E-05
10	0	0	0	0	0	0	0	232	254	0	-1.89E-05	3.45E-06	-9.34E-06	-1.20E-05
10	1	0	0	0	0	0	0	232	254	0	-2.01E-05	3.52E-06	-9.38E-06	-1.23E-05
10	2	0	0	0	0	0	0	232	254	0	-2.01E-05	3.52E-06	-9.38E-06	-1.23E-05
10	3	0	0	0	0	0	0	232	254	0	-2.10E-05	2.51E-06	-9.05E-06	-1.19E-05
10	4	0	0	0	0	0	0	232	254	0	-2.10E-05	2.51E-06	-9.05E-06	-1.19E-05
10	5	0	0	0	0	0	0	232	254	0	-2.16E-05	1.04E-06	-8.90E-06	-1.12E-05
10	6	0	0	0	0	0	0	232	254	0	-2.23E-05	2.07E-06	-8.53E-06	-1.09E-05
10	7	0	0	0	0	0	0	232	254	0	-2.23E-05	2.07E-06	-8.53E-06	-1.09E-05
10	8	0	0	0	0	0	0	232	254	0	-2.25E-05	3.63E-06	-8.32E-06	-1.10E-05
10	9	0	0	0	0	0	0	232	254	0	-2.25E-05	3.63E-06	-8.32E-06	-1.10E-05
10	10	0	0	0	0	0	0	232	254	0	-2.17E-05	5.15E-06	-8.39E-06	-1.17E-05
10	11	0	0	0	0	0	0	232	254	0	-2.17E-05	5.15E-06	-8.39E-06	-1.17E-05
10	12	0	0	0	0	0	0	232	254	0	-2.11E-05	5.84E-06	-8.39E-06	-1.24E-05
10	13	0	0	0	0	0	0	232	254	0	-2.11E-05	5.84E-06	-8.39E-06	-1.24E-05
10	14	0	0	0	0	0	0	232	254	0	-2.11E-05	4.80E-06	-8.76E-06	-1.28E-05
10	15	0	0	0	0	0	0	232	254	0	-2.14E-05	3.83E-06	-8.79E-06	-1.29E-05
10	16	0	0	0	0	0	0	232	254	0	-2.14E-05	3.83E-06	-8.79E-06	-1.29E-05
10	17	0	0	0	0	0	0	232	254	0	-2.20E-05	3.62E-06	-8.38E-06	-1.22E-05
10	18	0	0	0	0	0	0	232	254	0	-2.20E-05	3.62E-06	-8.38E-06	-1.22E-05
10	19	0	0	0	0	0	0	232	254	0	-2.23E-05	4.34E-06	-8.22E-06	-1.23E-05
11	0	0	0	0	0	0	0	232	254	0	-2.23E-05	4.34E-06	-8.22E-06	-1.23E-05
11	1	0	0	0	0	0	0	232	254	0	-2.23E-05	4.68E-06	-8.41E-06	-1.40E-05
11	2	0	0	0	0	0	0	232	254	0	-2.23E-05	4.68E-06	-8.41E-06	-1.40E-05
11	3	0	0	0	0	0	0	232	254	0	-2.20E-05	4.16E-06	-8.56E-06	-1.48E-05
11	4	0	0	0	0	0	0	232	254	0	-2.21E-05	3.49E-06	-9.30E-06	-1.50E-05
11	5	0	0	0	0	0	0	232	254	0	-2.21E-05	3.49E-06	-9.30E-06	-1.50E-05
11	6	0	0	0	0	0	0	232	254	0	-2.31E-05	3.19E-06	-9.44E-06	-1.57E-05
11	7	0	0	0	0	0	0	232	254	0	-2.31E-05	3.19E-06	-9.44E-06	-1.57E-05
11	8	0	0	0	0	0	0	232	254	0	-2.33E-05	2.82E-06	-8.70E-06	-1.58E-05
11	9	0	0	0	0	0	0	232	254	0	-2.33E-05	2.82E-06	-8.70E-06	-1.58E-05
11	10	0	0	0	0	0	0	232	254	0	-2.30E-05	2.52E-06	-8.39E-06	-1.40E-05
11	11	0	0	0	0	0	0	232	254	0	-2.30E-05	2.52E-06	-8.39E-06	-1.40E-05
11	12	0	0	0	0	0	0	232	254	0	-2.30E-05	2.61E-06	-8.58E-06	-1.20E-05
11	13	0	0	0	0	0	0	232	254	0	-2.21E-05	2.41E-06	-8.73E-06	-1.19E-05
11	14	0	0	0	0	0	0	232	254	0	-2.21E-05	2.41E-06	-8.73E-06	-1.19E-05
11	15	0	0	0	0	0	0	232	254	0	-2.12E-05	1.63E-06	-8.36E-06	-1.23E-05
11	16	0	0	0	0	0	0	232	254	0	-2.12E-05	1.63E-06	-8.36E-06	-1.23E-05
11	17	0	0	0	0	0	0	232	254	0	-2.11E-05	1.36E-06	-8.42E-06	-1.23E-05
11	18	0	0	0	0	0	0	232	254	0	-2.11E-05	1.36E-06	-8.42E-06	-1.23E-05
11	19	0	0	0	0	0	0	232	254	0	-2.09E-05	2.25E-06	-9.74E-06	-1.23E-05
12	0	0	0	0	0	0	0	232	254	0	-2.09E-05	2.25E-06	-9.74E-06	-1.23E-05
12	1	0	0	0	0	0	0	232	254	0	-1.99E-05	2.49E-06	-1.04E-05	-1.32E-05
12	2	0	0	0	0	0	0	232	254	0	-1.99E-05	2.73E-06	-1.13E-05	-1.31E-05
12	3	0	0	0	0	0	0	232	254	0	-1.99E-05	2.73E-06	-1.13E-05	-1.31E-05
12	4	0	0	0	0	0	0	232	254	0	-2.01E-05	3.37E-06	-1.28E-05	-1.17E-05
